spkid,pha,H,e,a,q,i,moid,om,ad,per_y,AMO,APO,ATE,IEO
3766587,0,-1.9048938999640714,1.7697916907531603,2.0700803748553995,-0.8449029102831236,0.17896420642954994,1.3122687565147468,-1.126745789868617,2.3756405980953166,2.268525291744624,False,True,False,False
54329158,0,1.448567753810419,-0.1798635567253634,-0.3936217950317115,-0.035431331364147695,-1.0486783482009745,-0.8768147151650585,0.7840649426371848,-0.41262598537226053,-0.4559082388938093,False,True,False,False
3702918,0,0.1675870599773057,-0.8159293525820329,-0.4591264317495369,0.613924990186239,-0.670868972861193,-0.08595031256008952,1.128215818268099,-0.6152335917833995,-0.5102158840228145,True,False,False,False
3013039,1,-0.9085755825383167,1.455166288159772,1.4004774217398481,-0.6403111925343713,-0.4938600463795824,-0.5624500251381657,0.40559565103745726,1.6230980599968008,1.444859340621377,False,True,False,False
54100694,0,0.7264973356063884,-0.3774982861522571,-1.7104469503842241,-1.8233850386467205,-0.6090110146821355,-0.35495890303086336,0.9621340192978997,-1.4160160361702814,-1.5085714269776955,False,False,True,False
20612380,1,-0.856503196610142,-0.40021492171856676,-0.17709257921445437,0.5650008837680596,0.17896420642954994,-0.5280419496128341,-0.2822227422529799,-0.3064981915378546,-0.2477289325659556,True,False,False,False
3445623,0,-0.3184218753523301,0.1762197057765402,0.9273883787777734,1.2632813117366266,-0.6956121561328159,1.2705619983022236,-0.11904109111113063,0.7065398405178392,0.9017828893313237,True,False,False,False
54137509,0,0.7577407671632936,-1.1430489047368915,-1.4547969098604878,-0.8671411404732053,-0.9040258921514863,-0.6197968176803849,0.5384224215759055,-1.3581281486242418,-1.3302613254707947,False,False,True,False
3350634,1,-0.8738606585862005,1.464252942386296,2.27933129770401,0.00014983693998313905,0.9288729917387385,-0.8334396866240343,0.34894609679034594,2.4142325231260098,2.531012243201483,False,True,False,False
20162210,1,-1.42929944182007,1.465956690053769,1.02382576061235,-0.9427511231194834,-0.6461257895895699,-0.37268427527118564,1.506201751896435,1.2950666972359095,1.0103981795893344,False,True,False,False
3383903,0,-0.2142771034959792,0.5658100057387503,1.0038104549485705,0.6584014505664025,0.02955344590474965,-0.28405741406957413,-0.10947060327757421,0.9187954281866515,0.9832443570248319,True,False,False,False
3426636,1,-0.5961412669692654,0.7231227070354441,0.9583211238945242,0.32927564375319285,-0.9230591100527349,-0.8173825847122129,-0.5030206635847239,0.9477393719596712,0.9379879860839939,False,True,False,False
3645621,0,-1.8528215140358966,1.8828069526955509,0.1686263367962927,-2.1791967216880286,0.7214109166151305,1.6563495117680622,-0.30542392487978315,0.6486519529718,0.08716821239624398,False,True,False,False
3345302,0,1.5908989420140982,-0.561503034239365,-0.7029492461992216,-0.07990779174431123,-1.0800831577380343,-0.8793484007264691,0.1238946253103547,-0.7310093668754787,-0.7274464645388358,False,True,False,False
3433365,1,-1.047435278346785,0.064908191501623,-0.16799471300364505,-0.02208839325009863,-0.7641317405773104,-0.796007871128295,-0.8778164346018742,-0.1714264539304286,-0.23867765837778784,False,True,False,False
3774032,0,1.778359531355529,-0.653505408282919,-0.626527170028425,0.1469221561945223,-1.0781798359479096,-0.8099796351294902,-0.2852195616756087,-0.6924174418447856,-0.664087545221663,False,True,False,False
20399774,1,-1.6028740615806543,0.46188139802288386,0.5489171444081142,0.31148505960112743,0.06952320349737154,-0.7803678367985988,0.2631017210711741,0.513580215364374,0.4854242766756163,False,True,False,False
54297993,1,-1.023134831580303,1.4608454470513494,0.13223487195305614,-1.6010027367459028,-0.11985731462005048,-0.3977083301986995,-1.3001746300039712,0.4846362715913539,0.050963115643573725,False,True,False,False
3842657,0,1.3826093983013963,-0.9777853809919889,-1.6749652721620685,-1.383068080883102,-1.1229078980158436,-0.8684733635225538,1.7904162390747742,-1.473903923716321,-1.4841329866696433,False,False,True,False
3939968,0,0.3411616797378901,-0.8113860254687708,-1.7095371637631431,-1.5520786303277234,-0.9868203900219171,-0.8435535754905713,0.862755620379759,-1.473903923716321,-1.507666299558879,False,False,True,False
3766160,1,-1.0127203543946677,0.07001943450404273,-1.21970804697318,-1.4408874793773145,0.4130727866149059,-0.5103165773725118,0.5029439464757524,-0.9818568795749839,-1.1528563513827108,False,True,False,False
3578979,0,-0.1448472555917457,-0.062304967669711095,0.7563484940145621,1.4411871532572809,-0.5005216726450195,1.5937893744492775,1.7961198631371968,0.49428425284902744,0.7117061313798051,True,False,False,False
20087309,0,-2.0159816566108457,0.15066349076444185,-1.6263826665963477,-2.045767340547538,2.1660321553198876,1.21842855053657,1.1825452542525299,-1.2809442985628556,-1.45154839959224,False,False,True,False
3785780,1,-1.5299727212812084,1.093971782655449,1.0311040535809972,-0.26226127930298176,3.13387128559837,-0.47278049498124103,0.19030801057957897,1.15034697837081,1.0194494537775018,False,True,False,False
3662642,0,-1.4223564570296467,2.2070869254046213,-0.48278088389764084,-2.9219536100367587,1.3970901521094503,2.605178261102963,-0.06944856324633879,0.11801298379976952,-0.5373697065873172,False,True,False,False
3694987,1,-1.2591963144546978,1.6505293540300348,0.5998651951886453,-1.5565262763657397,-0.5147965860709557,-0.5853887421550534,-1.60488349516932,0.9766833157326913,0.5397319218046217,False,True,False,False
3159886,1,-0.5961412669692654,1.1660971005784824,1.879025184428408,0.34706622790525826,-0.8868959960403627,-0.8777322638457339,0.003925176810926421,1.922185478984672,2.0241408886641006,False,True,False,False
20465824,1,-0.5996127593644763,-0.40475824883182854,-1.1105336524434704,-0.8760364325492381,0.21512732044192207,-0.8314586156089395,-0.04508732148819531,-0.9915048608326572,-1.0713948836892029,False,True,False,False
3681964,1,-1.0127203543946677,0.6220336787653667,0.40517085827732974,-0.10659366797240935,0.20561071149129787,-0.713637023658562,-0.09129634355324506,0.4556923278183343,0.33155261547676795,False,True,False,False
