id,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous,year,proximity_velocity_ratio
3377490,0.08344604796846586,0.08344604761719357,-1.6535852090702194,-0.8084868366246628,-0.08344604731535475,0,2007.0,1.4603335857139477
54054605,-0.9166482487364327,-0.9166482464200094,1.2870135986737103,1.6205829321640062,0.9166482471575711,0,2020.0,0.22396811992468757
2325395,2.187215830917238,2.1872158309589897,0.25633001655117416,0.6210868723144788,-2.1872158310459007,1,2009.0,0.19885680083929955
2164294,1.1549756486420577,1.1549756484701117,-0.12822615289150868,-0.0473773450760144,-1.1549756485363465,0,2004.0,-0.08625108213733992
3728857,0.6906461546842646,0.6906461547003914,-0.08818930830039964,0.5899718478277102,-0.6906461546739164,1,2015.0,0.4553820561012743
3603128,0.44776611142245915,0.447766111816872,0.8990189734427995,1.3326148040550791,-0.44776611173049174,0,2012.0,0.2697486061840487
54053720,-0.2380128319608255,-0.23801283288248723,1.1038676739918574,0.6297435683185056,0.2380128330509435,0,2020.0,-0.23874142490640832
3741148,-1.130954168614027,-1.130954167008673,-0.7508535370449212,-0.0691500341151688,1.13095416740177,0,2016.0,0.5160708393112063
3556968,1.119257995165815,1.1192579951201618,1.1278899683397954,-1.1159642404259165,-1.119257995162313,1,2011.0,-1.2269137198167763
3799423,-0.5594717136083843,-0.5594717138192346,-1.623031054345629,-1.3402922554435617,0.5594717134172406,0,2018.0,-0.5954602385725185
2136849,2.119352289470851,2.119352289532855,0.6068741888410839,1.0325003480569321,-2.1193522896352386,1,1998.0,0.2571921777692188
3764797,0.7263638078124928,0.7263638080320586,0.4894646784812414,-0.13469855016673518,-0.7263638080479488,1,2016.0,-0.4779643755879588
3321667,0.8692344213102544,0.8692344214826652,-0.010170458092101866,0.11621636894908069,-0.8692344215440817,1,2006.0,-0.023582389178740483
3102731,0.1155919347582042,0.11559193567050977,0.2622371603130997,1.258594338244026,-0.11559193535198445,0,2002.0,0.6809477600734223
3477574,0.8692344213102544,0.8692344214826652,1.0149513045439682,-0.3273950274298663,-0.8692344215440817,1,2009.0,-0.7592795599278781
3445668,1.6407357343737814,1.64073573434477,-0.6421976976341008,-0.9660262625840207,-1.6407357344231959,1,2009.0,-0.7265704288576998
3289173,0.33346962145130965,0.33346962081410886,0.8242535064701486,-1.0372833393681236,-0.3334696209335859,0,2005.0,-1.1507893652779417
3256326,-0.5237540610290858,-0.523754059783514,0.27083674820423104,-1.2953657646437193,0.5237540600432082,0,2004.0,-1.267883768972323
2439437,1.7621757557674633,1.7621757558370303,0.08971991264872002,1.2624068383649065,-1.762175755894908,1,2013.0,0.8523746796544992
3444368,-0.8094952890012216,-0.8094952865622886,-0.5691167626012416,-0.5500500858995024,0.8094952870354717,0,2009.0,-0.2772364200189809
3761354,-1.0952365125643932,-1.0952365141681055,0.0001327022455287633,0.9654318503338531,1.0952365140277363,0,2016.0,0.696355017959171
3986682,1.119257995165815,1.1192579951201618,0.5420657245180875,-0.6819876550001427,-1.119257995162313,1,2020.0,-0.8718161632884462
3616698,0.762081461433837,0.7620814614173882,-0.7952654945670644,-1.0837034761474775,-0.7620814614219823,1,2012.0,-0.7994211256277114
3014117,1.2192674245157644,1.2192674246338138,0.187140773478206,-1.4501597036445018,-1.2192674246096058,1,1998.0,-1.381583605157971
3787100,-1.059518857664672,-1.0595188591877203,0.060370915269318565,1.0326063177849645,1.059518860653704,0,2017.0,0.6923214380715318
2163348,1.269272139346981,1.2692721393136592,2.1330746358086627,1.7642146406368693,-1.2692721393332522,1,2002.0,-0.054755586157618975
54268812,-0.473749345038474,-0.47374934484834325,-1.0877866091441588,-1.0823903953306728,0.47374934531956175,0,2022.0,-0.6038832070223333
2496901,1.1549756486420577,1.1549756484701117,1.5747402874748553,-1.3738107339008268,-1.1549756485363465,1,2001.0,-1.386397581517471
3602934,-0.27373048656151155,-0.273730486695972,-0.5149420906001754,0.043635897518609336,0.2737304864249758,0,2012.0,0.3514229355371048
2378160,1.4121427528517345,1.4121427527473833,-0.5258305812829563,0.34233871862818505,-1.412142752829384,1,2006.0,0.7028564504108527
3672906,0.8370885337080678,0.8370885335840186,-0.032288752150039374,-0.32373868754692314,-0.837088533507452,1,2014.0,-0.3905852965094211
54087759,-0.9166482487364327,-0.9166482464200094,-1.2635322046708706,-1.0140920979814032,0.9166482471575711,0,2020.0,-0.2827139982492342
3719183,1.0835403415930493,1.0835403418060656,0.21891276044869715,0.8853503536030665,-1.0835403417882794,1,2015.0,0.43098238343794937
3892275,-1.3095424328066003,-1.309542435017107,2.4252011618753637,1.5134853347232264,1.3095424342719353,0,2019.0,-0.24757093469707042
3604307,0.7263638078124928,0.7263638080320586,-0.6267397450394784,1.7436115630610538,-0.7263638080479488,1,2012.0,2.5455302769575807
3263535,0.8049426455424635,0.8049426454752189,-0.2948552487846546,-0.9230641056464679,-0.8049426454708223,0,2004.0,-0.8285399535172747
3843061,0.6549285012483407,0.6549285012753807,-0.319591337731551,-1.0373726481389793,-0.6549285012998829,1,2019.0,-0.9345218419063626
2528807,0.5477755408775,0.5477755411503925,-1.0693388440820022,-0.10927798048598486,-0.5477755411777835,0,2009.0,1.0451066855792845
2368565,1.2657003740780943,1.2657003739514998,3.1710899931432235,1.4808999116651866,-1.2657003739958483,1,2004.0,-0.43401353680735294
3163739,0.833516768316053,0.8335167680472803,0.9508470682213298,-0.333975657878653,-0.8335167681700482,1,2003.0,-0.7479209515581702
3689346,0.7263638078124928,0.7263638080320586,0.9441314694298214,1.3125844800841262,-0.7263638080479488,0,2014.0,0.2320386271279775
54268811,-0.0022763205643508352,-0.0022763206952679,1.0438559586721452,-1.0585469786604884,0.0022763207823252992,0,2022.0,-1.1867842040361076
3736501,0.20845783443078664,0.2084578341951291,2.59375167173645,-0.20412482006941338,-0.2084578341244697,0,2015.0,-0.9569839813931247
3157028,0.9763873817324752,0.9763873816256868,-0.4175928954832788,1.27578722920852,-0.9763873816661811,1,2003.0,1.5576216172143111
3646733,-0.3094481407466707,-0.3094481398133799,-0.8322697512580918,-1.1788628465417592,0.30944813979900937,0,2013.0,-0.91302197196881
54017559,-0.13085987202261393,-0.13085987264713672,0.6122111495846242,0.9388624781953961,0.1308598729288441,0,2020.0,0.19145164492320602
3879167,-0.9523659018023288,-0.9523659014855776,0.2998702242633911,-0.5308164771165831,0.9523659005316046,0,2019.0,-0.6964241147844822
2085990,1.2014085977769255,1.201408597916669,-1.0371703102624505,-0.15573993752177195,-1.201408597922589,1,1999.0,0.8939340678295232
3160850,1.4049992221076728,1.4049992221012453,-0.17858506344583008,-0.7238178713340347,-1.4049992221545775,1,2003.0,-0.6819343421617725
54104073,-0.016563381517096767,-0.016563382161552263,0.32663648975005144,-0.12289117170088838,0.01656338213193822,0,2021.0,-0.4020661798830075
3647016,-0.41660109856599,-0.41660110005197704,0.34777027192567767,1.572432032447754,0.4166010999211088,0,2013.0,0.8373108797463874
2467460,1.583587489016775,1.5835874889321397,0.5279401324902785,-0.6153562003273666,-1.5835874890247428,1,2006.0,-0.8227528352620054
3799305,0.7977991146022432,0.7977991147280614,1.141149635860765,1.4564197847256048,-0.7977991147960158,0,2018.0,0.2086870973938734
3788037,1.726458102457597,1.7264581024445211,1.9232692646447995,1.7717558176709591,-1.7264581025208745,1,2017.0,0.023008220283660015
3991587,-1.3452600882307943,-1.345260087867615,1.5504827227270668,-1.2251020628810558,1.3452600876459675,0,2020.0,-1.3118365150292244
3704268,0.7977991146022432,0.7977991147280614,2.5486708299381586,0.7449456293017893,-0.7977991147960158,0,2015.0,-0.5808316369675646
54006054,-0.6666246726249081,-0.6666246731342715,-1.4285946720287523,-0.878087219394947,0.66662467353934,0,2020.0,0.34806194772119226
3767325,1.0478226884356199,1.0478226883120512,0.7024307883673482,1.3870478088873484,-1.047822688414247,1,2017.0,0.42686641791159846
2504711,1.5550133662003496,1.5550133662187258,0.5809517139345899,0.08735847742243348,-1.5550133663255157,0,2009.0,-0.3626149293781259
2413989,1.6050180809278938,1.6050180810135657,1.5907235710665368,-1.1248844895277659,-1.6050180810491623,1,2007.0,-1.2645861836496763
3769817,-1.130954168614027,-1.130954167008673,1.581967705854689,0.8287856718609217,1.13095416740177,0,2017.0,-0.30210125143765904
54104549,-1.1523847599024148,-1.152384759619116,-1.2145798558710938,-1.4984622804974042,1.1523847594261893,0,2021.0,-1.305057500314039
3825086,0.6727873280376577,0.6727873280732494,1.3664506195329715,1.0165403665752066,-0.6727873279868997,1,2018.0,-0.1306595749977243
2452807,0.8049426455424635,0.8049426454752189,-0.8750347256650467,1.2735468347328907,-0.8049426454708223,1,2006.0,2.657372694896355
3263448,0.4406225811758478,0.4406225811094796,2.1467512727078613,1.7429548527667085,-0.4406225810556853,0,2004.0,-0.06843949232879322
3289173,0.33346962145130965,0.33346962081410886,0.8456838010576186,-1.0189163545131534,-0.3334696209335859,0,2005.0,-1.1419887107604139
3444552,0.4406225811758478,0.4406225811094796,-0.20588995699504725,-0.8498531679291738,-0.4406225810556853,0,2009.0,-0.7898441995649366
3765532,0.6406414398158724,0.6406414400585976,2.4841107598238947,-0.9979339944336874,-0.64064143995027,1,2016.0,-1.2588415339888173
54110059,-1.5595660117204289,-1.5595660100275022,-0.8092779818930235,0.1267771573946495,1.5595660078901663,0,2021.0,0.873970694748406
3735470,0.9049520750087834,0.9049520748572346,0.1136752795849556,0.6566515575241066,-0.904952074918114,1,2015.0,0.33495520288793745
3667121,0.4406225811758478,0.4406225811094796,1.3459716552207777,0.2423171147781169,-0.4406225810556853,0,2014.0,-0.5296536374516675
54260713,-0.8987894182913934,-0.8987894193706406,0.3988145281996476,1.138294503685752,0.8987894204705543,0,2022.0,0.4771030555198033
3575154,-0.8452129410030025,-0.845212939894395,-1.2984371035613287,-0.175436774711417,0.8452129404095052,0,2011.0,1.5918093197382468
3775208,-0.7380599808953936,-0.738059980631221,-1.1946900021012121,-0.06534932151699756,0.7380599802874058,0,2017.0,1.466640255018289
54248571,-1.145241226666859,-1.1452412288289122,0.49488051076384176,1.3075797136700156,1.145241228751383,0,2022.0,0.5229470504529741
2068347,1.3407074458899146,1.3407074460434352,-0.6685447432917849,1.4289646919960135,-1.3407074460813182,1,2001.0,2.2685578143275427
3765661,1.1549756486420577,1.1549756484701117,3.1732736407694007,1.32964510472932,-1.1549756485363465,1,2016.0,-0.4866241648108077
3623610,0.2620343139631459,0.2620343141662682,1.0732091667180637,0.6726897067643746,-0.26203431418552003,0,2013.0,-0.20226357653818278
3989266,0.33346962145130965,0.33346962081410886,-1.0475637167826606,0.4861807425283906,-0.3334696209335859,0,2020.0,1.992670209459186
2495187,0.9442414938330826,0.9442414936667894,1.5593441149301763,0.49284756380164907,-0.9442414936295515,1,2012.0,-0.461225677898247
3825088,-0.5594717136083843,-0.5594717138192346,-0.3390810674142691,0.22275203357579115,0.5594717134172406,0,2018.0,0.3534097895925362
54051175,-0.5237540610290858,-0.523754059783514,1.443994781398608,0.38937141895183564,0.5237540600432082,0,2020.0,-0.4808640826198814
54144105,-0.40588580408520186,-0.40588580340910413,-0.5042968738220958,0.65657849847858,0.4058858039088985,0,2021.0,1.0258644642170884
3748362,-0.3451657923864166,-0.3451657928124371,-0.4615101780421886,-0.8741773004718589,0.34516579317304297,0,2016.0,-0.7090256336883731
3739061,0.5834931943276469,0.5834931945091084,0.47029993408132637,-1.0609635907018018,-0.583493194551817,1,2015.0,-1.1207125347369353
2525229,0.8692344213102544,0.8692344214826652,0.20472305923188786,0.8281004672444514,-0.8692344215440817,1,2004.0,0.3978965829217371
2458122,2.155069942889342,2.1550699429078715,1.8303758790539681,-0.055359148270683445,-2.155069943009271,1,2010.0,-0.7848385384930169
3989672,0.2620343139631459,0.2620343141662682,0.541646378504877,0.31501170169795323,-0.26203431418552003,0,2020.0,-0.19046280239783386
3893275,0.19059900764639642,0.1905990073133672,-0.795706353508533,-0.7275981787427657,-0.1905990074374529,0,2019.0,-0.3140040481064533
3358672,1.012105035141968,1.0121050349364393,-0.025111922313428674,-0.8886143879516113,-1.0121050350402134,1,2006.0,-0.8836952128228195
54051089,0.6192108477560104,0.6192108479086559,-0.4478393707876696,-0.9090683737582108,-0.6192108479258506,1,2020.0,-0.7531464599413727
3179348,-0.02370691307867327,-0.023706912602546797,-0.5936705039799105,-1.4907101347840697,0.023706912806744675,0,2004.0,-1.3722221966272472
54104547,-0.13443163907589595,-0.13443163799189586,1.1866979771892097,-0.9072611284391935,0.13443163826624796,0,2021.0,-1.1166911656564913
3170204,0.7263638078124928,0.7263638080320586,-0.8708196073479516,0.09092871277217739,-0.7263638080479488,1,2003.0,0.9370190555418269
2612356,1.1442603525483317,1.1442603525283965,0.37225981785688006,1.4592610455589983,-1.1442603525241362,1,2002.0,0.7320409150966364
2525231,1.012105035141968,1.0121050349364393,-1.0211105713806976,-0.22439114797516319,-1.0121050350402134,1,2004.0,0.7473164887386369
2007335,2.144354646820205,2.14435464691029,1.6040068521539128,1.1634985058667768,-2.144354646997062,1,1989.0,-0.14528798073671711
3774557,1.2621286087185406,1.262128608662843,0.07480835609665469,-0.5932409929117232,-1.2621286086584447,1,2017.0,-0.66692500886472
2489453,1.2978462619805717,1.2978462619621598,1.0008492694931064,1.2228918802532458,-1.2978462620324782,0,2007.0,0.14852669120913595
3373980,1.1906933018344503,1.1906933018759196,2.3422161878709833,0.5218170360115195,-1.1906933019103787,1,2007.0,-0.6299535150511867
2465749,2.2407923109487835,2.2407923110031462,0.5999450075720408,1.207712521311308,-2.240792311106951,0,2009.0,0.3787996146312005
3578689,-0.9880835533671739,-0.9880835526116665,-1.108030245612069,-1.4120855340627942,0.988083553905637,0,2011.0,-1.171417286718252
3767310,-1.0238012053449492,-1.0238012066448672,-0.6481351031114757,-1.114507570930996,1.0238012072796705,0,2017.0,-0.9058216660612437
3748556,-0.6309070212866421,-0.6309070194853282,-0.6732004126719258,-0.935474817861163,0.6309070201653064,0,2016.0,-0.6721823293379151
3753623,0.29775196723840075,0.29775196770424756,1.2200318857293038,0.39292076439788043,-0.2977519675595523,0,2016.0,-0.4113320482269903
3735598,-0.9523659018023288,-0.9523659014855776,-0.4599003524169216,-1.066076749066941,0.9523659005316046,0,2015.0,-0.9190170367300088
54136187,-0.7737776338052351,-0.7737776336465634,-0.8364573144984261,-1.5042758502934117,0.7737776336614394,0,2021.0,-1.3683721635391648
3655395,-0.7380599808953936,-0.738059980631221,-0.4357308651904112,-0.05330194140347695,0.7380599802874058,0,2013.0,0.16144951411168212
3696455,0.4406225811758478,0.4406225811094796,0.09496778813005492,-1.3982576764527719,-0.4406225810556853,0,2014.0,-1.3343453157225387
2470310,1.5121521821852664,1.5121521821840047,0.9492565520862115,1.7020063849287947,-1.512152182276677,1,2007.0,0.4601721648239506
3782060,-1.4881307002275719,-1.4881307032477673,0.30643732333951007,0.615560952454253,1.4881307011421006,0,2017.0,0.16003465650118717
3279740,1.012105035141968,1.0121050349364393,2.3705543163546774,1.2533717814210574,-1.0121050350402134,1,2005.0,-0.33814618700719246
3837522,0.6549285012483407,0.6549285012753807,-0.1557662229260281,-1.2915509737592035,-0.6549285012998829,1,2018.0,-1.215487924732736
3370167,0.7977991146022432,0.7977991147280614,0.041634715034068286,-1.19928955217141,-0.7977991147960158,1,2007.0,-1.1633123965356875
3802052,-1.273824780357637,-1.2738247802128586,-1.2010756398245113,-0.8350998890009755,1.2738247808979017,0,2018.0,-0.014243444029822406
2267221,1.3942839259572295,1.3942839261070403,0.2983675208015091,-0.0689696900738485,-1.3942839261423672,1,2001.0,-0.348878372629338
3703077,-0.3808834454011721,-0.3808834469363864,-1.044624040170103,-1.347992712684425,0.38088344654707523,0,2014.0,-1.0829990260013718
3472698,-0.5951893673610341,-0.5951893670067422,-1.0151934292668114,-0.6877024812880732,0.5951893667912741,0,2009.0,-0.018774522134875613
3776084,0.33346962145130965,0.33346962081410886,-0.6427681462573221,-1.267474596944044,-0.3334696209335859,0,2017.0,-1.095076544857587
2468468,0.6192108477560104,0.6192108479086559,-0.12529057781116335,-0.614644275753071,-0.6192108479258506,1,2004.0,-0.6041592260193945
3645651,-0.8452129410030025,-0.845212939894395,0.405096060930272,1.6451119249076247,0.8452129404095052,0,2013.0,0.8371204503157982
2488515,1.0835403415930493,1.0835403418060656,1.3282222110357882,1.414268815640514,-1.0835403417882794,1,2001.0,0.09453262623673754
54245563,-1.227391834853716,-1.2273918304481315,-0.6726973658952876,-0.7007729839910669,1.227391831511659,0,2022.0,-0.3794725180328135
2010563,2.3908064551449635,2.3908064551673216,2.535893051874141,1.7656929126126415,-2.390806455277889,0,1993.0,-0.17824831583670403
3824978,-1.5238483567810508,-1.5238483564012626,-1.0420600507206808,-0.08831675098197188,1.5238483545161328,0,2018.0,1.0170166186839689
2217390,1.726458102457597,1.7264581024445211,0.1687499540381098,1.0813172202222054,-1.7264581025208745,0,2005.0,0.6283366984136898
3433365,1.1549756486420577,1.1549756484701117,-0.512276536826937,-1.2995366971394344,-1.1549756485363465,1,2008.0,-1.1632249528320293
3837718,-1.0630906276038308,-1.0630906259498205,-1.137711774972306,-0.14707322701103406,1.0630906259911066,0,2019.0,1.149157602779007
3710920,-0.20229517971052663,-0.20229517983142548,0.19293316918507752,0.909416111872604,0.20229517967690996,0,2015.0,0.47132414592359007
2614134,0.7085049816532968,0.7085049814283163,-0.11058666086762704,-0.32937973547066923,-0.7085049813609332,1,2008.0,-0.353079538876283
2375054,1.0049615043802131,1.0049615042817857,2.1479827945636263,1.0158326190378406,-1.004961504365407,1,2007.0,-0.3796219466665152
3842898,-0.13085987202261393,-0.13085987264713672,0.160562441725202,0.8354872327871811,0.1308598729288441,0,2019.0,0.4401028190694239
3795095,1.6550227957663648,1.655022795688854,1.085736228967514,-0.4112373978309154,-1.6550227957728088,1,2017.0,-0.8230560110969553
54102022,1.2978462619805717,1.2978462619621598,-0.19558189827565198,-1.034068779791535,-1.2978462620324782,1,2020.0,-0.9671546306481767
2041429,1.062109749860511,1.0621097497864074,-0.3116848807397894,-0.07419824818518725,-1.0621097497638599,1,2000.0,0.0281749902901514
3609117,0.658500266857463,0.6585002665504368,-0.6299095870881116,-0.11813547897866705,-0.6585002666372868,0,2012.0,0.2956816465531454
3763275,-0.8094952890012216,-0.8094952865622886,0.0957030172884968,-0.5177667342062295,0.8094952870354717,0,2016.0,-0.6128098317556205
3989317,1.7336016331181783,1.7336016331578175,1.138914019328243,-0.5290829272412299,-1.733601633195681,1,2020.0,-0.8998172751561949
54200436,-1.059518857664672,-1.0595188591877203,-0.36310809085655466,-0.6863527145455737,1.059518860653704,0,2021.0,-0.5588948315012878
3756949,0.833516768316053,0.8335167680472803,-0.2824261262788154,-0.08236511380101312,-0.8335167681700482,1,2016.0,-0.00386131183438588
3729845,-0.27373048656151155,-0.273730486695972,-0.007256811290673005,1.7185880903127564,0.2737304864249758,0,2015.0,1.350959377430877
3102766,0.9406697284473613,0.9406697282749634,0.4267566161817454,0.81860634005459,-0.9406697282921476,0,2002.0,0.2274224434454864
3076774,-0.9880835533671739,-0.9880835526116665,-1.7014435867589128,-0.7833579449293477,0.988083553905637,0,2001.0,1.8867694396933645
3753074,0.29775196723840075,0.29775196770424756,0.29328730162536104,0.34570611353210207,-0.2977519675595523,0,2016.0,-0.03422858003670532
3389488,0.22631666029000372,0.22631666063355696,-1.2390256587706507,-0.460841615839607,-0.22631666081148646,0,2007.0,0.8085583992019851
54224432,-0.8416411760733753,-0.8416411747103414,-0.20473727612965517,-1.4526580793634962,0.8416411750721013,0,2021.0,-1.3609275387353508
3735392,0.6549285012483407,0.6549285012753807,-0.5967023683498796,1.5675969126537257,-0.6549285012998829,0,2015.0,2.25802489360025
3724221,1.4764345289376728,1.4764345288732796,0.49409105977815054,-1.267694163739653,-1.4764345289026435,1,2015.0,-1.2679041054332036
54016297,0.19059900764639642,0.1905990073133672,0.4220982449048595,-0.8830870982174278,-0.1905990074374529,0,2020.0,-0.9864549614708653
3054373,-0.5951893673610341,-0.5951893670067422,0.32106509289062063,0.43552345818437765,0.5951893667912741,0,2000.0,0.016158751600045537
3797471,-0.8452129410030025,-0.845212939894395,-1.1851954304144687,0.49575544554262985,0.8452129404095052,0,2018.0,2.5131939426635137
3842758,0.2620343139631459,0.2620343141662682,0.410169381548971,-0.6445796075288832,-0.26203431418552003,0,2019.0,-0.8127035864607993
3082929,1.4407168754108892,1.4407168754449404,-0.08976917673462402,-0.6101100603691731,-1.44071687552861,1,2001.0,-0.6155386850195015
3666685,-0.9666529642220619,-0.9666529617053055,-0.14245237595933616,1.4733515657139404,0.9666529618812175,0,2014.0,1.3185594965322285
2430804,2.0479169827104498,2.047916982798884,1.5856566693338865,-1.018332904161204,-2.047916982887173,1,2005.0,-1.2118608352905371
3255980,1.0478226884356199,1.0478226883120512,-0.3248397733365367,-1.3775952810424898,-1.047822688414247,1,2004.0,-1.2762804213773111
3150771,1.5478698355076566,1.5478698356059795,0.7393399597835839,-0.8474171632725761,-1.5478698356507092,1,2003.0,-1.019799705780901
2481817,1.7943216438953742,1.794321643864299,0.927735096814474,0.5967489688981091,-1.794321643931538,1,2008.0,-0.1863311387535839
3959233,0.29775196723840075,0.29775196770424756,-0.25338705178249954,0.5646898531672903,-0.2977519675595523,0,2019.0,0.6015359047911814
